contractID,Reentrancy,Access Control,Arithmetic,Unchecked Return Values,DoS,Bad Randomness,Front Running,Time manipulation
9934,1,0,1,0,0,0,0,0
9937,1,1,1,1,1,0,0,1
9938,0,1,1,1,1,0,0,0
9939,1,1,1,0,1,0,0,0
9940,1,1,1,1,0,0,0,1
9941,0,1,0,0,0,0,0,0
9946,1,0,1,0,0,0,0,0
9947,0,1,1,0,0,0,0,0
9950,1,1,0,0,0,0,0,0
9958,1,1,1,1,0,0,0,0
9960,1,1,0,0,0,0,0,1
9962,0,1,1,1,0,0,0,0
9964,0,0,0,0,0,0,0,0
9965,0,1,0,1,1,0,0,0
9967,1,1,1,1,0,0,0,1
9969,1,1,1,1,0,0,0,1
9970,0,1,1,0,0,0,0,1
9971,0,1,0,0,0,0,0,0
9974,1,1,1,1,1,0,0,0
9977,1,1,1,0,1,0,0,1
9978,0,1,1,0,0,0,0,0
9980,0,1,0,0,1,0,0,0
9983,1,1,0,0,0,0,0,1
9985,1,1,0,0,0,0,0,0
9986,1,1,0,0,1,0,0,0
9987,0,1,0,0,0,0,0,1
9988,1,1,1,0,0,0,0,0
9989,1,1,1,1,0,0,0,1
9990,1,1,1,1,0,0,0,1
9991,0,1,0,0,0,0,1,0
9993,0,1,0,0,0,1,1,0
9997,0,1,0,0,0,0,0,0
9998,0,0,0,0,0,0,0,0
9999,1,1,1,0,0,0,0,1
10002,0,0,0,0,0,0,0,1
10000,0,1,0,0,0,0,0,0
10001,1,1,1,0,1,1,0,1
10003,1,1,0,0,1,0,0,0
10004,0,0,0,0,0,0,0,0
10007,0,0,0,0,0,0,0,0
10009,1,1,0,1,1,0,0,0
10010,1,1,1,0,0,0,0,0
10013,1,1,1,0,1,1,1,1
10016,0,0,1,0,0,1,0,1
10018,0,1,1,0,0,0,0,1
10019,1,1,1,1,0,1,0,1
10020,1,0,0,0,0,0,0,0
10022,0,0,1,0,0,0,0,1
10023,0,1,0,0,0,0,0,1
10025,1,1,0,0,0,0,0,1
10026,1,1,0,0,0,0,0,0
10028,1,1,1,0,0,1,1,0
10029,0,0,0,0,0,0,0,0
10030,0,1,0,0,0,0,0,1
10032,0,1,1,0,0,0,0,0
10034,1,1,0,0,0,0,0,0
10035,0,1,1,0,0,0,0,1
10039,1,1,1,0,0,0,0,0
10041,0,1,0,1,1,0,0,0
10042,1,1,0,0,1,0,0,0
10043,1,0,1,0,0,0,1,0
10044,0,1,1,1,0,0,0,1
10047,1,0,1,0,0,0,0,0
10049,1,1,0,0,0,0,0,0
10053,1,1,0,0,0,0,0,0
10054,1,1,1,0,1,0,0,0
10057,0,1,0,1,0,0,0,1
10058,1,1,0,0,0,0,1,1
10059,0,1,0,0,0,0,0,0
10060,0,0,0,0,0,0,0,0
10061,1,1,1,0,0,0,0,0
10068,1,1,1,0,0,0,0,0
10110,0,1,1,0,1,0,0,0
10075,1,1,1,1,0,0,0,1
10076,1,1,0,0,0,0,0,0
10077,1,1,1,1,0,0,0,0
10079,0,0,0,0,0,0,0,0
10080,1,1,1,1,0,0,0,1
10082,0,1,1,1,0,0,0,0
10083,0,0,0,0,1,0,0,0
10086,1,1,1,1,0,0,0,0
10087,0,0,0,0,0,0,0,0
10089,1,1,1,0,1,0,0,1
10090,1,1,0,0,0,0,0,0
10093,0,0,0,0,0,0,0,0
10095,1,1,0,1,0,0,0,1
10096,1,1,0,0,1,0,0,1
10097,0,1,0,0,0,0,0,1
10098,1,1,1,0,0,0,0,1
10100,1,1,0,0,1,0,0,0
10101,1,1,1,0,0,0,0,0
10102,1,1,0,1,0,0,0,0
10103,1,1,1,0,0,0,0,1
10104,1,1,0,1,0,0,0,1
10105,1,1,0,1,0,0,0,0
10106,1,1,0,0,0,0,0,0
10108,1,1,1,1,0,0,0,1
10109,0,1,0,0,0,0,0,0
10112,1,1,0,0,1,0,0,1
10113,0,0,0,0,0,0,0,1
10114,0,0,0,0,0,0,0,0
10116,1,1,1,1,0,0,0,1
10118,0,1,0,0,0,0,0,1
10119,0,1,0,0,0,0,0,0
10120,1,1,1,1,0,1,0,0
10121,0,0,0,0,0,0,0,0
10122,0,1,1,0,1,0,0,0
10123,1,0,0,0,0,0,0,0
10125,1,1,1,1,0,0,0,0
10127,0,1,0,0,0,0,0,0
10128,1,1,1,0,0,0,0,0
10129,1,1,0,0,1,0,0,0
10130,0,1,0,0,1,0,0,0
10132,0,0,0,0,0,0,0,0
10133,1,1,1,0,0,0,0,1
10134,0,0,0,0,0,0,0,1
10135,1,1,1,0,0,0,0,0
10136,1,1,1,0,0,0,1,0
10138,0,0,0,0,0,0,0,0
10139,1,1,1,0,1,0,1,1
10142,0,1,1,0,0,0,0,1
10143,1,1,1,1,0,0,0,0
10144,1,1,1,1,1,0,0,1
10145,1,1,0,0,0,0,0,1
10147,1,1,1,1,1,0,0,0
10148,1,0,1,1,1,0,0,1
10150,1,1,1,1,1,0,0,1
10156,0,1,1,1,1,0,0,0
10157,0,0,0,0,0,0,0,0
10158,1,1,0,0,1,0,0,1
10159,1,1,1,0,1,0,0,0
10162,0,1,1,0,0,0,0,0
10163,1,1,1,0,0,0,0,1
10166,0,1,0,0,0,0,0,0
10168,0,0,0,0,0,0,0,0
10171,0,1,0,0,0,0,0,0
10172,0,1,1,0,0,0,0,0
10173,0,1,1,0,0,0,0,0
10174,0,1,0,0,1,0,0,0
10175,0,0,0,0,0,0,0,0
10176,1,1,1,1,0,0,1,1
10179,1,1,0,0,0,0,0,0
10180,1,0,1,0,0,0,0,1
10181,1,1,1,1,0,0,0,1
10182,0,1,0,0,0,0,0,0
10186,1,0,0,0,1,0,0,0
10187,0,1,1,0,0,0,0,0
10188,1,1,0,0,1,0,1,1
10190,1,1,0,0,1,0,0,0
10191,1,1,0,0,0,0,0,1
10195,1,1,1,0,0,0,0,0
10196,1,1,0,0,0,0,0,0
10197,0,1,1,0,0,1,0,1
10199,0,1,0,0,0,0,0,0
10201,0,1,1,0,0,0,0,0
10203,0,0,0,0,0,0,0,0
10207,1,1,0,0,1,0,0,0
10209,0,1,0,0,0,0,0,0
10210,0,1,0,0,0,0,0,0
10212,0,1,0,0,0,0,0,0
10218,1,1,0,1,0,0,0,0
10219,0,1,0,0,0,0,0,0
10221,1,1,1,1,0,0,0,0
10222,1,1,0,0,0,0,0,0
10223,1,1,0,0,0,0,0,0
10224,1,0,0,0,0,0,0,0
10226,0,0,0,0,0,0,0,0
10227,0,1,0,0,0,0,0,0
10229,1,1,1,0,0,0,0,0
10231,0,1,0,0,0,0,0,1
10234,0,1,0,0,0,0,0,1
10235,0,0,0,0,0,0,0,0
10237,1,1,1,1,0,0,0,1
10238,1,0,0,1,1,1,1,0
10239,0,1,0,0,0,0,0,0
10241,0,1,1,1,1,0,0,1
10242,0,1,0,0,0,0,0,0
10245,0,1,0,1,1,0,0,0
10246,0,1,1,1,1,0,0,0
10247,1,1,1,1,0,0,0,0
10249,1,1,0,1,1,0,0,0
10250,0,1,0,0,0,0,0,0
10251,1,1,1,0,1,0,0,1
10252,0,1,1,0,1,0,0,0
10255,1,1,0,0,0,0,0,0
10256,0,1,0,0,0,0,0,1
10257,0,1,0,0,0,0,0,0
10258,0,0,0,0,0,0,0,0
10259,1,1,1,0,0,0,0,1
10260,1,1,1,1,0,0,0,1
10263,1,1,1,0,0,0,0,0
10265,1,1,0,1,0,0,0,0
10266,1,1,0,0,1,0,0,1
10267,1,1,0,1,1,0,0,0
10268,1,1,0,0,1,0,0,0
10269,1,0,1,0,1,0,1,0
10270,1,1,0,1,1,0,0,1
10275,0,1,0,1,0,0,0,0
10276,0,1,0,0,1,0,0,0
10278,1,1,0,0,0,0,0,0
10279,0,1,0,0,0,0,0,0
10280,0,0,0,0,0,0,0,0
10283,1,1,1,1,1,0,0,1
10284,0,1,0,0,0,0,0,0
10285,0,0,0,0,0,0,0,0
10287,1,1,1,1,0,0,0,1
10290,0,1,0,0,0,0,0,0
10291,1,0,0,0,0,0,0,1
10293,1,1,0,0,0,0,0,0
10294,0,0,0,0,0,0,0,0
10295,1,1,0,0,1,0,0,0
10297,0,1,1,0,0,0,0,0
10299,1,1,0,0,0,0,0,0
10300,1,1,1,0,1,0,0,0
10303,1,1,1,1,0,0,1,1
10304,1,1,0,0,1,0,0,0
10305,0,1,1,0,0,0,0,0
10306,1,1,0,0,1,0,0,1
10307,1,1,1,1,0,0,0,1
10308,1,1,0,0,1,0,0,0
10309,0,1,0,1,0,0,0,0
10311,1,1,0,1,0,0,0,0
10312,0,1,0,0,0,0,0,1
10313,1,1,0,0,0,0,0,0
10314,0,0,0,0,0,0,0,1
10315,1,1,1,0,0,0,0,0
10316,0,0,1,0,0,0,0,0
10317,1,1,1,1,0,0,0,0
10321,1,1,1,0,0,0,1,0
10322,1,1,0,0,0,0,0,0
10323,0,1,0,1,1,0,0,0
10324,0,1,1,1,1,0,0,0
10325,0,1,0,0,0,0,0,0
10326,1,1,1,0,0,0,0,1
10331,0,1,1,1,0,0,0,1
10335,1,1,1,0,1,0,0,0
10337,0,1,0,0,0,0,0,0
10339,1,1,1,0,0,0,0,1
10341,1,1,1,0,0,1,0,1
10343,0,0,0,0,0,0,0,0
10348,1,1,0,0,0,0,0,0
10350,1,1,1,0,0,0,1,1
10351,1,1,0,1,1,0,0,0
10352,0,1,0,0,0,0,0,1
10353,1,1,1,1,0,0,0,1
10355,1,0,0,0,0,0,0,1
10358,0,1,1,1,1,0,0,0
10359,0,1,0,0,0,0,0,0
10361,1,1,1,0,0,0,0,1
10362,1,1,1,0,1,0,0,0
10363,0,1,0,0,0,0,0,0
10364,1,1,1,1,0,0,0,1
10366,1,1,1,1,0,0,0,0
10371,1,1,0,1,1,0,0,1
10373,1,1,1,0,1,0,0,0
10374,1,1,1,0,1,0,0,0
10376,0,0,0,0,0,0,0,0
10378,1,1,0,0,0,0,0,1
10380,1,1,1,0,1,0,0,1
10381,1,1,1,0,0,0,0,1
10383,1,1,1,0,0,1,0,1
10384,1,1,0,1,1,0,0,0
10385,1,1,0,1,1,0,0,0
10386,1,1,1,0,0,0,0,0
10387,0,1,0,0,0,0,1,0
10388,0,1,1,0,0,0,0,0
10392,0,1,0,0,0,0,0,0
10395,0,1,0,0,0,0,0,0
10398,1,1,0,1,0,0,0,0
10400,0,1,1,0,1,0,0,1
10404,1,1,1,1,0,0,0,0
10406,1,1,1,0,1,1,1,0
10407,1,1,0,0,1,0,1,0
10408,1,1,1,1,1,0,0,1
10410,1,1,0,1,0,0,0,0
10411,0,1,1,1,0,0,0,0
10412,1,1,1,1,1,0,0,1
10415,0,0,0,0,1,0,0,0
10416,1,1,1,0,1,0,0,1
10417,1,1,1,0,0,0,0,0
10418,1,1,0,0,0,0,0,0
10419,1,0,0,0,1,0,0,0
10421,1,1,0,0,0,0,0,0
10422,0,1,0,0,1,0,0,0
10423,1,1,1,1,0,0,0,0
10425,1,1,0,0,1,0,0,0
10426,1,0,0,0,1,0,0,0
10427,0,1,0,0,0,0,0,1
10429,1,1,1,0,1,0,0,0
10430,1,1,0,0,0,0,0,0
10431,1,1,0,0,0,0,0,0
10432,0,1,0,0,0,0,0,0
10433,1,1,1,0,0,0,0,1
10434,0,1,0,0,1,0,0,1
10436,1,1,0,1,0,0,0,1
10438,1,0,1,0,0,0,0,0
10439,1,1,1,1,0,0,0,1
10440,1,1,0,0,0,0,0,0
10443,1,1,0,0,1,0,0,0
10445,1,1,1,1,0,0,0,1
10447,0,0,0,0,0,0,0,0
10448,1,0,1,0,0,0,0,0
10449,1,1,1,0,0,0,0,0
10451,1,1,0,0,0,0,0,1
10453,0,1,0,0,0,0,0,0
10455,1,1,0,1,0,0,0,0
10458,0,1,0,0,1,0,0,1
10459,0,1,0,0,0,0,0,0
10464,0,0,0,0,0,0,0,1
10467,0,1,0,0,0,0,0,0
10468,1,1,1,0,0,0,0,0
10469,1,0,0,0,0,0,0,1
10473,0,0,0,0,0,0,0,0
10474,0,1,0,0,0,0,0,0
10479,0,1,1,0,0,0,0,0
10482,0,1,1,0,1,0,0,1
10483,1,1,1,1,1,0,0,0
10489,0,1,1,1,0,0,0,0
10490,1,0,0,0,0,0,0,1
10492,0,0,0,0,0,0,0,0
10493,0,0,1,0,0,0,0,1
10495,0,1,0,1,0,0,0,0
10496,1,1,0,0,0,0,0,0
10499,1,1,0,0,0,0,0,1
10503,0,0,0,0,0,0,0,1
10500,1,1,0,0,0,0,0,0
10504,0,0,0,0,0,0,0,0
10505,1,1,1,1,0,0,0,0
10508,0,0,0,0,0,0,0,1
10507,1,1,1,1,0,0,0,0
10510,0,0,0,0,0,0,0,1
10519,0,1,1,1,1,0,0,0
10522,1,1,1,1,0,0,0,0
10523,0,0,0,0,0,0,0,1
10524,1,1,0,0,0,0,0,0
10526,0,1,1,0,1,0,0,1
10528,1,1,1,0,0,1,0,0
10530,0,1,0,0,0,0,0,0
10532,1,1,1,1,1,0,0,1
10534,0,1,1,0,0,0,0,0
10535,0,0,1,0,0,0,0,0
10536,0,1,1,1,1,0,0,0
10537,0,0,0,0,0,0,0,0
10538,0,1,0,0,0,0,0,1
10539,0,1,1,1,1,1,0,1
10540,0,1,1,0,1,0,0,0
10541,0,1,0,1,0,0,0,0
10542,0,1,1,0,0,0,0,0
10546,0,1,0,0,0,0,1,0
10547,1,0,1,0,0,0,0,0
10550,0,1,0,0,1,0,0,0
10552,0,1,0,0,0,0,0,0
10555,0,1,0,0,0,0,0,0
10558,0,0,0,0,0,0,0,0
10561,1,1,0,0,0,1,0,1
10562,0,0,0,0,0,0,0,1
10563,0,0,0,0,0,0,0,0
10565,1,1,0,0,0,0,0,0
10566,0,1,1,1,1,0,0,1
10571,0,0,0,0,0,0,0,1
10574,1,0,0,0,0,0,0,0
10575,0,1,0,0,0,0,0,0
10576,1,1,0,0,1,0,0,0
10579,0,0,0,0,0,0,0,0
10580,1,1,1,0,0,0,0,0
10581,0,1,0,0,0,0,0,0
10584,1,1,1,1,0,0,0,0
10585,1,1,0,0,1,0,0,1
10586,1,1,1,0,0,0,0,0
10587,1,1,0,0,1,0,0,1
10590,0,0,1,0,0,0,0,1
10591,1,1,1,0,0,0,0,1
10592,0,0,0,0,0,0,0,0
10593,1,1,1,0,1,0,0,0
10595,0,1,0,0,0,0,0,0
10596,0,0,1,0,0,0,0,0
10601,1,1,0,0,0,0,0,0
10602,1,1,1,0,0,0,0,0
10603,0,1,0,0,0,0,0,0
10609,1,1,1,0,0,0,0,0
10613,0,1,0,0,0,0,0,0
10614,0,1,1,0,0,0,0,1
10617,0,0,0,0,0,0,0,0
10619,0,1,0,0,0,0,0,0
10620,0,1,1,0,0,0,1,0
10623,1,1,0,0,0,1,0,0
10625,1,1,1,1,0,0,0,1
10629,1,1,1,1,0,0,0,1
10631,0,1,0,0,0,0,0,0
10632,1,1,1,1,0,0,0,1
10633,1,1,1,1,0,0,1,0
10635,1,1,0,0,0,0,0,1
10638,1,1,0,0,0,0,0,1
10639,1,1,1,1,0,0,0,1
10640,1,1,1,1,0,0,0,1
10643,1,0,1,0,1,0,0,1
10644,0,0,0,1,0,0,0,0
10646,0,1,0,1,0,0,0,1
10688,0,0,0,0,0,0,0,0
10649,0,1,0,1,0,0,1,1
10650,1,1,1,1,1,0,0,0
10652,0,1,1,0,0,0,0,0
10656,1,1,1,1,0,0,0,0
10660,0,1,0,0,0,0,0,0
10661,0,1,0,0,0,0,0,0
10664,1,1,1,0,0,1,0,1
10665,1,1,0,0,0,1,0,1
10668,1,1,1,0,0,0,0,0
10670,1,1,0,0,1,0,0,0
10671,0,0,0,0,0,0,0,1
10672,1,1,0,0,0,0,0,0
10673,1,1,0,0,0,0,0,1
10674,0,0,0,0,0,0,0,0
10675,0,1,1,1,0,0,0,0
10676,1,1,1,0,0,0,0,0
10678,0,1,0,0,0,0,0,0
10685,1,1,0,0,0,0,0,0
10686,1,1,1,0,0,0,0,0
10691,1,1,0,1,0,0,0,1
10693,1,1,1,0,0,0,0,0
10695,0,1,1,0,0,0,0,0
10698,1,1,0,0,0,0,0,1
10700,0,1,1,0,0,0,0,0
10702,1,1,0,0,0,0,0,0
10704,1,1,1,0,0,0,0,0
10705,0,1,1,0,0,0,0,0
10706,0,1,0,0,0,0,0,0
10707,1,1,0,1,0,0,0,0
10709,1,1,1,1,1,1,0,0
10710,0,1,1,1,0,0,0,0
10712,0,1,0,0,0,0,0,0
10713,1,1,0,1,1,0,1,0
10714,1,1,0,0,1,0,0,0
10715,1,0,0,0,0,0,0,1
10716,1,1,0,0,0,0,0,0
10717,1,1,0,0,1,1,0,0
10721,1,1,1,0,1,0,1,0
10724,0,0,0,0,0,0,0,1
10726,0,1,0,0,0,0,0,0
10727,1,1,0,1,1,1,0,0
10728,1,1,1,0,0,0,0,0
10733,0,0,0,0,0,0,0,1
10736,1,1,0,0,1,1,0,0
10738,0,1,1,1,0,0,0,1
10739,0,1,0,0,0,0,0,1
10742,0,0,0,0,0,0,0,1
10743,1,1,1,0,0,0,0,1
10746,1,1,0,1,0,0,0,0
10749,1,1,0,0,1,1,1,0
10751,0,1,1,0,0,0,0,0
10753,0,1,1,0,0,0,1,0
10755,0,1,0,0,0,0,0,0
10756,0,1,0,0,0,0,0,0
10757,0,1,0,0,0,0,0,0
10760,1,1,0,0,1,1,0,0
10761,1,1,0,0,0,0,0,0
10762,0,1,1,0,0,0,0,1
10763,0,0,0,0,0,0,0,0
10766,1,1,0,0,0,0,0,0
10767,0,0,0,0,0,0,0,1
10769,0,1,0,0,0,0,0,0
10770,0,0,0,0,0,0,0,0
10772,1,0,0,0,1,0,0,1
10774,0,0,0,0,0,0,0,0
10775,1,1,0,0,0,0,0,1
10777,1,1,0,1,1,0,0,1
10783,0,0,1,0,0,0,0,0
10778,0,1,0,0,0,0,0,1
10779,0,0,0,0,1,0,0,0
10781,0,0,0,0,0,0,0,1
10782,0,0,0,0,0,0,0,0
10785,0,1,0,0,0,0,0,0
10786,0,1,0,0,0,0,0,0
10787,0,1,0,1,1,0,0,1
10789,0,1,1,0,0,0,0,0
10790,0,1,0,0,0,0,0,0
10794,1,1,1,1,0,0,0,1
10795,1,1,1,0,0,0,0,0
10798,0,1,1,0,0,0,0,0
10799,0,0,0,0,0,0,0,1
10803,1,1,0,0,1,0,0,0
10804,0,1,1,1,0,0,0,0
10805,1,1,0,0,0,0,0,0
10806,1,1,1,0,0,0,0,1
10810,0,1,0,0,1,0,0,0
10811,0,1,0,0,1,0,0,0
10812,1,0,0,0,0,0,0,0
10817,1,1,1,1,0,0,0,0
10818,0,0,0,0,0,0,0,0
10819,1,1,1,1,1,0,0,0
10823,1,0,1,0,0,0,0,1
10824,0,1,0,0,0,0,0,0
10826,1,1,1,1,0,0,0,1
10830,0,1,0,1,0,0,0,0
10831,1,1,0,0,0,0,0,0
10833,0,0,0,0,0,0,0,0
10836,1,1,1,0,0,0,0,0
10837,1,1,0,1,0,0,0,1
10840,0,0,0,0,0,0,0,0
10841,0,1,0,0,0,0,0,0
10843,1,1,0,0,0,0,1,0
10846,0,1,1,0,0,0,0,1
10847,0,1,1,1,1,0,0,1
10848,1,1,1,0,1,0,0,1
10849,0,1,0,0,0,0,0,0
10850,0,1,0,0,0,0,0,0
10851,1,1,0,0,1,0,0,1
10853,0,1,0,0,0,0,0,0
10859,1,1,1,1,1,0,0,1
10863,0,1,1,1,0,0,0,0
10865,1,1,1,1,0,0,0,1
10867,0,0,0,0,0,0,0,0
10866,0,1,0,1,0,0,0,0
10868,0,1,1,0,0,0,0,0
10870,1,1,1,1,0,0,0,1
10872,1,0,1,1,0,0,0,1
10873,1,1,0,0,0,0,0,0
10874,1,1,0,0,1,0,0,0
10876,1,1,0,1,0,0,0,1
10878,1,1,0,1,1,0,0,0
10879,1,1,0,0,1,0,0,0
10881,1,1,0,0,0,0,0,0
10882,1,1,0,0,0,1,0,1
10883,0,1,0,0,0,0,0,0
10884,1,1,1,0,1,0,0,0
10887,1,1,0,0,0,0,0,0
10891,0,1,1,0,0,0,0,0
10892,0,1,1,1,0,0,0,1
10893,0,0,0,0,0,0,0,0
10894,1,1,0,1,0,0,0,0
10895,0,1,1,1,0,0,0,0
10896,0,0,1,0,0,0,0,0
10897,1,1,0,0,0,0,0,0
10899,1,1,0,0,0,1,0,0
10900,1,1,0,0,0,0,0,0
10901,1,1,0,0,0,0,0,0
10904,1,1,0,0,0,0,0,1
10905,1,1,0,0,1,0,0,1
10907,0,0,0,0,0,0,0,0
10910,0,1,0,0,1,0,0,0
10913,0,1,0,1,0,0,0,0
10915,0,1,0,0,0,0,0,0
10916,0,0,0,0,0,0,0,0
10917,0,0,0,0,0,0,0,0
10919,0,1,0,1,1,0,0,1
10921,1,1,1,1,0,0,0,0
10922,0,0,0,0,0,0,0,1
10923,0,1,0,0,0,0,0,0
10925,1,1,1,0,0,0,0,0
10926,0,1,1,1,0,0,0,0
10927,1,1,1,0,0,0,0,0
10928,1,1,0,1,1,0,0,0
10929,1,1,0,1,0,0,0,1
10934,0,0,1,0,0,0,0,1
10931,0,1,0,0,0,0,1,0
10932,1,1,1,1,0,0,0,0
10933,1,1,1,1,0,0,0,1
10938,0,1,1,0,0,0,0,0
10939,1,1,1,1,0,0,0,0
10940,1,1,0,0,0,0,0,0
10941,1,1,1,1,1,0,0,1
10942,0,1,0,0,0,0,0,0
10944,0,1,1,0,0,0,0,0
10945,0,1,0,0,0,0,0,0
10946,0,1,0,1,0,0,0,1
10947,1,1,1,1,0,0,0,1
10948,1,1,0,0,0,0,0,0
10949,0,0,0,0,0,0,0,1
10950,1,1,0,0,0,0,0,0
10952,1,1,1,0,0,0,0,0
10953,1,1,1,1,0,0,0,0
10954,0,0,0,0,0,0,0,0
10955,0,1,0,0,1,0,0,0
10956,1,1,1,1,0,0,0,0
10957,1,1,1,0,0,0,0,1
10958,1,1,1,0,0,0,0,0
10960,0,1,1,0,0,0,0,0
10962,1,1,0,1,0,0,0,1
10963,1,1,0,0,0,0,0,1
10964,1,1,1,0,0,0,0,0
10965,0,0,0,0,0,0,0,1
10966,1,1,1,1,0,0,0,1
10967,0,1,0,0,0,0,0,0
10968,1,1,1,0,0,0,0,1
10969,1,1,1,1,0,0,0,1
10971,1,1,1,1,0,0,0,0
10972,0,1,0,0,0,0,0,0
10973,1,1,0,0,0,0,0,1
10974,0,1,0,0,0,0,1,0
10980,1,1,1,1,0,0,0,1
10981,0,1,0,0,0,0,0,0
10982,1,1,0,1,1,0,0,1
10985,0,1,1,0,0,0,0,0
11017,0,0,0,0,0,0,0,0
10990,1,1,1,0,0,0,0,0
10993,1,1,1,0,0,0,0,0
10994,1,1,1,1,0,0,0,1
10995,0,1,0,0,0,0,0,0
10996,1,1,0,0,1,0,0,0
10997,0,1,1,0,0,0,0,0
10998,0,0,0,0,0,0,0,0
11001,1,1,0,0,0,0,0,0
11004,0,0,0,0,0,0,0,0
11005,1,0,1,0,0,0,0,0
11006,0,0,0,0,0,0,0,0
11007,1,1,0,0,0,0,0,0
11008,0,0,0,0,0,0,0,0
11010,0,1,0,0,0,0,0,0
11011,1,1,1,0,0,0,0,0
11012,1,1,1,1,0,0,0,0
11014,0,1,0,0,0,0,0,0
11015,0,1,1,0,1,1,1,0
11019,1,1,1,0,1,0,0,0
11021,1,1,0,0,0,0,0,0
11022,1,1,0,1,0,0,1,0
11023,1,1,0,0,0,0,0,0
11024,1,1,1,0,1,0,0,0
11025,0,1,0,0,0,0,0,0
11029,1,1,1,0,0,0,0,0
11031,0,1,0,0,0,0,0,0
11032,1,1,1,0,1,0,1,0
11033,0,1,1,0,1,0,0,0
11035,0,1,0,1,0,0,0,0
11036,0,1,0,0,0,0,0,0
11037,0,0,0,0,0,0,0,0
11039,1,1,1,0,0,0,0,0
11041,0,0,0,0,0,0,0,1
11043,1,1,0,1,0,0,0,0
11047,0,1,1,0,0,0,0,0
11048,1,1,1,0,0,0,0,1
11049,1,1,1,1,0,0,0,1
11050,1,1,0,1,0,0,0,1
11051,1,1,1,1,1,0,0,1
11053,1,1,1,1,0,0,0,1
11055,0,0,0,0,0,0,0,1
11058,1,0,0,0,0,0,1,1
11060,1,1,0,0,0,0,0,0
11061,0,1,0,0,0,0,0,1
11062,0,1,0,0,0,0,1,0
11065,1,1,1,0,0,0,0,0
11066,0,1,1,0,0,0,0,0
11069,0,1,0,0,0,0,0,0
11073,1,0,1,0,0,0,0,0
11074,0,1,0,0,0,0,0,0
11088,0,0,0,0,0,0,0,1
11079,1,1,0,0,1,0,0,0
11082,1,1,1,0,0,0,0,0
11083,1,1,0,0,0,0,0,1
11085,0,1,0,0,0,0,0,0
11086,1,1,1,0,0,1,0,1
11087,0,1,0,0,0,0,0,0
11089,0,1,0,0,0,0,0,1
11091,0,0,1,0,0,0,0,1
11093,1,1,0,1,1,0,0,1
11096,0,1,1,0,0,0,0,1
11097,1,1,0,0,0,0,0,0
11098,1,1,0,0,0,0,0,0
11099,1,1,1,1,0,0,0,0
11100,0,0,0,0,0,0,0,1
11101,0,1,1,0,0,0,0,0
11103,0,0,0,0,0,0,0,0
11105,0,1,1,1,1,0,0,0
11106,1,1,0,0,0,0,0,0
11107,1,1,1,1,0,0,0,1
11108,0,1,1,0,1,0,1,1
11109,0,0,1,0,0,0,0,0
11110,0,0,0,0,0,0,0,0
11111,1,1,1,0,0,0,0,0
11112,1,1,1,1,0,0,0,0
11114,0,0,0,0,0,0,0,0
11115,1,1,0,1,0,0,0,0
11116,0,1,0,1,0,0,0,0
11118,0,1,0,0,0,0,0,1
11119,0,0,0,0,0,0,0,1
11122,0,1,0,0,0,0,0,0
11123,0,1,0,0,1,0,0,0
11124,1,1,0,1,0,0,0,0
11125,0,0,0,0,0,0,0,1
11126,0,0,1,0,0,0,0,0
11127,1,1,1,0,0,1,0,1
11135,0,1,0,0,0,0,0,0
11136,1,1,1,0,0,0,0,0
11137,1,1,1,1,1,0,0,0
11138,1,1,1,1,0,0,0,1
11142,1,1,0,0,0,0,0,0
11143,0,0,0,0,0,0,0,1
11144,0,1,1,1,0,0,0,1
11146,1,1,1,0,0,0,0,0
11148,1,1,1,0,1,0,0,0
11151,1,1,1,1,0,0,0,1
11152,1,1,0,0,1,0,1,0
11154,0,1,1,1,0,0,0,1
11155,0,1,1,1,0,0,0,0
11158,1,1,1,0,1,0,0,1
11159,1,1,1,1,0,0,0,1
11161,0,1,1,0,0,0,0,1
11162,0,0,0,0,0,0,0,0
11166,0,1,0,1,0,0,0,0
11167,1,1,0,0,0,0,0,0
11169,1,1,1,1,0,0,0,0
11170,0,0,0,0,0,0,0,0
11171,1,1,1,1,0,0,0,0
11172,1,1,1,0,0,0,0,0
11173,1,0,1,0,0,0,0,0
11176,1,1,1,0,0,0,0,0
11178,1,0,0,0,0,1,0,0
11179,1,1,1,1,1,0,0,0
11181,0,0,0,1,1,0,0,0
11183,1,1,1,0,1,0,0,0
11185,1,1,1,0,0,0,0,0
11186,1,1,0,0,1,0,0,0
11187,1,1,1,0,0,0,0,0
11190,0,0,0,0,0,0,0,0
11191,0,0,0,0,0,0,0,0
11192,1,1,0,1,0,0,0,0
11195,1,1,1,0,0,0,0,1
11200,1,1,1,1,0,0,0,0
11201,1,1,0,0,1,0,0,0
11202,1,1,0,0,1,0,0,0
11204,0,1,0,0,0,0,0,1
11205,1,1,0,0,0,0,0,0
11206,1,1,0,1,0,0,0,0
11207,1,1,0,1,0,0,0,1
11210,1,1,1,0,1,0,0,1
11212,0,1,0,0,0,0,0,0
11213,0,0,0,0,0,0,0,1
11215,1,1,0,0,0,0,0,0
11216,0,1,1,1,0,0,0,1
11223,0,0,1,0,0,0,0,0
11236,0,0,1,0,0,0,0,0
11257,0,0,0,0,0,0,0,0
11217,0,1,0,0,0,0,0,1
11218,1,1,0,0,1,0,0,0
