contractID,Reentrancy,Access Control,Arithmetic,Unchecked Return Values,DoS,Bad Randomness,Front Running,Time manipulation
buggy_5565_DoS,0,0,0,0,1,0,0,1
buggy_6552_DoS,1,1,1,1,1,0,0,0
buggy_8592_DoS,0,1,0,0,1,0,0,0
buggy_6077_DoS,0,0,0,0,1,0,0,0
buggy_9674_DoS,0,1,1,0,1,0,0,0
buggy_832_DoS,0,1,0,0,1,0,0,0
buggy_693_DoS,1,1,0,1,1,0,0,0
buggy_4956_DoS,0,1,0,0,1,0,0,0
buggy_10548_DoS,1,1,0,0,1,0,1,1
buggy_4845_DoS,1,1,1,0,1,0,0,1
buggy_3865_DoS,1,0,1,0,1,1,0,1
buggy_11312_DoS,1,1,0,0,1,0,0,0
buggy_4464_DoS,1,1,0,1,1,0,0,1
buggy_12209_DoS,0,1,0,0,1,0,0,0
buggy_13165_DoS,0,1,1,0,1,0,0,1
buggy_12833_DoS,1,1,0,1,1,0,0,0
buggy_7070_DoS,1,1,0,0,1,0,0,0
buggy_6009_DoS,0,1,0,0,1,0,0,0
buggy_12216_DoS,0,0,0,0,1,0,0,0
buggy_21826_DoS,0,1,0,0,1,0,0,0
buggy_15183_DoS,0,1,0,0,1,0,0,0
buggy_15888_DoS,0,1,0,0,1,0,0,0
buggy_17339_DoS,0,1,0,0,1,0,0,1
buggy_17361_DoS,1,1,0,0,1,0,1,1
buggy_2977_DoS,0,1,0,0,1,0,0,0
buggy_127_DoS,0,1,0,0,1,0,0,0
buggy_19180_DoS,0,1,0,0,1,0,0,0
buggy_1980_DoS,0,1,0,1,1,0,0,0
buggy_15958_DoS,1,1,0,1,1,0,0,0
buggy_1020_DoS,0,1,1,0,1,0,0,0
buggy_7052_DoS,0,1,1,0,1,0,0,1
buggy_12246_DoS,1,0,0,0,1,0,0,0
buggy_6283_DoS,0,0,1,0,1,0,0,0
buggy_10394_DoS,0,1,0,0,1,0,0,0
buggy_6411_DoS,0,1,0,0,1,0,0,0
buggy_19801_DoS,0,1,0,0,1,0,0,0
buggy_1720_DoS,1,1,1,0,1,0,0,1
buggy_12323_DoS,0,1,0,0,1,0,1,0
buggy_17388_DoS,0,0,0,0,1,0,0,0
buggy_66_DoS,0,1,0,0,1,0,0,0
buggy_3367_DoS,0,1,0,0,1,0,0,0
buggy_8671_DoS,1,1,0,1,1,0,0,0
buggy_2834_DoS,0,1,0,0,1,0,0,0
buggy_12834_DoS,1,1,0,0,1,0,0,0
buggy_14934_DoS,0,0,1,0,1,0,0,0
buggy_4029_DoS,1,0,1,1,1,1,0,0
buggy_19573_DoS,0,1,0,0,1,0,0,0
buggy_324_DoS,1,1,0,0,1,0,0,0
buggy_12610_DoS,0,1,0,0,1,0,0,0
buggy_5750_DoS,0,1,0,0,1,0,0,0
buggy_19836_DoS,1,1,1,0,1,0,0,0
buggy_3441_DoS,0,1,0,0,1,0,0,0
buggy_12247_DoS,0,1,0,0,1,0,0,0
buggy_8048_DoS,1,1,1,0,1,0,0,0
buggy_8681_DoS,0,1,1,0,1,0,0,0
buggy_17572_DoS,1,1,1,0,1,0,1,0
buggy_13812_DoS,1,1,1,0,1,0,0,0
buggy_19655_DoS,0,1,0,0,1,0,0,0
buggy_3967_DoS,0,1,0,0,1,0,0,0
buggy_10140_DoS,1,1,1,1,1,0,0,1
buggy_2863_DoS,0,0,0,0,1,0,0,0
buggy_4593_DoS,0,1,0,0,1,0,0,0
buggy_17616_DoS,0,0,0,0,1,0,0,0
buggy_19885_DoS,0,1,0,0,1,0,0,0
buggy_15938_DoS,1,0,1,0,1,0,0,0
buggy_464_DoS,1,1,0,0,1,0,0,0
buggy_10119_DoS,0,1,0,0,1,0,0,0
buggy_6884_DoS,1,1,0,0,1,0,0,0
buggy_12918_DoS,1,1,0,0,1,0,0,1
buggy_13919_DoS,1,0,1,1,1,0,0,1
buggy_19786_DoS,0,1,1,0,1,0,0,1
buggy_7428_DoS,0,1,0,0,1,0,0,1
buggy_9664_DoS,0,0,0,0,1,0,0,0
buggy_3486_DoS,1,1,0,0,1,0,0,1
buggy_10995_DoS,0,1,0,0,1,0,0,0
buggy_1319_DoS,1,1,0,1,1,0,0,0
buggy_17785_DoS,0,1,0,0,1,0,0,0
buggy_16177_DoS,0,1,1,0,1,0,0,0
buggy_10273_DoS,0,1,0,0,1,0,0,0
buggy_19271_DoS,0,1,1,0,1,0,0,0
buggy_3907_DoS,0,1,1,0,1,0,1,0
buggy_12841_DoS,0,0,0,0,1,0,0,0
buggy_7655_DoS,0,0,0,0,1,0,0,1
buggy_2169_DoS,0,1,1,0,1,0,0,0
buggy_11022_DoS,1,1,0,1,1,0,1,0
buggy_10776_DoS,0,1,0,0,1,0,0,1
buggy_18943_DoS,0,0,1,0,1,0,0,1
buggy_7559_DoS,1,1,0,0,1,0,0,1
buggy_5504_DoS,0,1,1,1,1,0,0,0
buggy_4059_DoS,0,0,0,0,1,0,0,0
buggy_2319_DoS,0,1,0,0,1,0,0,1
buggy_1536_DoS,0,0,0,0,1,0,0,0
buggy_10448_DoS,1,0,1,0,1,0,0,0
buggy_6988_DoS,0,1,0,0,1,0,0,0
buggy_9156_DoS,0,1,1,0,1,1,0,1
buggy_14252_DoS,0,1,1,1,1,0,0,0
buggy_3625_DoS,0,1,0,0,1,0,0,0
buggy_3001_DoS,0,1,1,0,1,0,0,0
buggy_17050_DoS,0,1,1,0,1,0,1,0
buggy_7301_DoS,0,1,0,0,1,0,0,0
buggy_19694_DoS,1,1,0,1,1,0,0,1
buggy_10021_DoS,0,1,1,0,1,0,0,0
buggy_3707_DoS,1,1,0,1,1,0,0,0
buggy_294_DoS,0,1,0,0,1,0,0,0
buggy_8013_DoS,0,1,0,0,1,0,0,0
buggy_11437_DoS,0,0,1,0,1,0,0,1
buggy_17330_DoS,0,1,1,0,1,0,1,0
buggy_17621_DoS,0,1,0,0,1,0,0,1
buggy_18045_DoS,0,1,0,0,1,0,0,0
buggy_10660_DoS,0,1,0,0,1,0,0,0
buggy_18623_DoS,1,1,0,1,1,0,0,0
buggy_6548_DoS,0,1,0,0,1,0,0,0
buggy_19739_DoS,0,1,0,0,1,0,0,0
buggy_7831_DoS,0,1,0,0,1,0,0,0
buggy_15550_DoS,1,0,0,0,1,0,0,0
buggy_21367_DoS,1,1,1,0,1,0,0,1
buggy_184_DoS,1,1,0,1,1,0,1,1
buggy_8349_DoS,0,1,1,0,1,0,0,1
buggy_7356_DoS,0,1,0,0,1,0,0,1
buggy_5451_DoS,1,1,1,0,1,1,0,1
buggy_13370_DoS,0,1,1,1,1,0,0,0
buggy_951_DoS,0,0,0,0,1,0,0,0
buggy_3689_DoS,1,1,1,0,1,1,0,0
buggy_19079_DoS,0,1,0,0,1,0,0,0
buggy_5971_DoS,0,1,0,0,1,0,0,0
buggy_4865_DoS,0,1,1,0,1,0,0,1
buggy_8039_DoS,0,0,0,0,1,0,0,1
buggy_2637_DoS,0,1,1,0,1,0,0,1
buggy_10146_DoS,1,0,0,0,1,0,0,0
buggy_10450_DoS,0,0,0,0,1,0,0,0
buggy_10401_DoS,1,1,0,1,1,0,0,0
buggy_4822_DoS,0,0,1,0,1,0,0,0
buggy_5105_DoS,1,1,0,1,1,0,0,0
buggy_7736_DoS,0,0,0,0,1,0,0,0
buggy_12836_DoS,0,1,0,0,1,0,0,0
buggy_2475_TOD,1,1,0,0,1,0,1,0
buggy_18059_TOD,1,1,0,0,1,0,1,0
buggy_19287_TOD,1,1,0,0,0,0,1,1
buggy_9750_TOD,1,1,0,1,0,0,1,0
buggy_18681_TOD,1,1,1,0,1,0,1,0
buggy_8562_TOD,1,1,0,0,0,0,1,0
buggy_6335_TOD,0,1,0,0,0,0,1,0
buggy_14052_TOD,1,0,0,0,1,0,1,1
buggy_1971_TOD,1,1,0,1,0,0,1,0
buggy_8462_TOD,0,1,0,0,0,0,1,0
buggy_7362_TOD,0,1,1,0,0,0,1,0
buggy_2428_TOD,1,1,0,0,1,0,1,0
buggy_322_TOD,1,1,1,1,1,0,1,1
buggy_8382_TOD,0,1,1,1,0,0,1,0
buggy_3465_TOD,0,1,1,0,0,0,1,1
buggy_7535_TOD,1,1,1,0,1,0,1,1
buggy_15952_TOD,0,1,0,0,0,0,1,0
buggy_2985_TOD,0,1,0,0,1,0,1,0
buggy_4079_TOD,0,1,0,0,1,0,1,0
buggy_1271_TOD,0,1,1,0,0,0,1,0
buggy_10129_TOD,1,1,0,0,1,0,1,0
buggy_7753_TOD,0,1,0,0,0,0,1,0
buggy_2181_TOD,0,0,0,0,0,0,1,0
buggy_19528_TOD,1,1,0,0,1,0,1,0
buggy_7901_TOD,1,0,0,0,0,0,1,1
buggy_7111_TOD,1,0,1,0,0,0,1,1
buggy_15924_TOD,1,1,1,0,1,1,1,0
buggy_10025_TOD,1,1,0,0,0,0,1,1
buggy_19196_TOD,0,1,0,0,0,0,1,0
buggy_2962_TOD,1,1,0,1,0,0,1,0
buggy_538_TOD,1,1,1,0,0,0,1,1
buggy_14473_TOD,1,1,1,0,0,0,1,0
buggy_11264_TOD,1,1,0,1,0,0,1,0
buggy_1947_TOD,1,1,1,0,0,0,1,0
buggy_7943_TOD,0,1,0,0,0,0,1,0
buggy_757_TOD,0,1,0,0,0,0,1,0
buggy_19243_TOD,0,1,1,0,0,0,1,0
buggy_17547_TOD,0,1,1,0,1,0,1,1
buggy_8688_TOD,0,1,0,1,1,0,1,0
buggy_5096_TOD,1,1,0,1,0,0,1,0
buggy_19387_TOD,0,1,0,0,0,0,1,1
buggy_8508_TOD,0,0,0,1,1,0,1,0
buggy_7785_TOD,0,1,0,0,0,0,1,0
buggy_2423_TOD,0,0,0,0,0,0,1,0
buggy_2560_TOD,1,0,0,0,0,0,1,0
buggy_1424_TOD,1,1,0,1,0,0,1,0
buggy_3494_TOD,0,1,1,0,0,0,1,0
buggy_1260_TOD,1,1,0,1,0,0,1,1
buggy_3723_TOD,0,1,0,0,0,0,1,0
buggy_2526_TOD,1,0,0,0,1,0,1,0
buggy_8489_TOD,0,0,1,0,0,0,1,0
buggy_4986_TOD,0,0,0,0,0,0,1,0
buggy_19743_TOD,1,1,1,0,1,0,1,1
buggy_7327_TOD,0,0,0,0,0,0,1,0
buggy_3896_TOD,0,0,1,0,0,0,1,0
buggy_7351_TOD,0,1,0,0,1,0,1,0
buggy_169_TOD,1,1,0,0,0,0,1,0
buggy_10689_TOD,0,1,0,0,0,0,1,0
buggy_6853_TOD,1,1,0,1,0,0,1,0
buggy_11102_TOD,0,1,0,0,0,0,1,0
buggy_15916_TOD,0,1,0,0,0,0,1,0
buggy_258_TOD,1,1,1,1,1,0,1,1
buggy_3566_TOD,1,1,0,0,1,0,1,0
buggy_1310_TOD,1,0,0,0,1,0,1,0
buggy_3081_TOD,0,0,0,0,0,0,1,0
buggy_13653_TOD,0,1,0,0,0,0,1,0
buggy_14825_TOD,0,1,0,0,0,0,1,0
buggy_7240_TOD,1,1,1,0,0,0,1,1
buggy_10507_TOD,1,1,1,1,0,0,1,0
buggy_5004_TOD,1,1,1,1,1,0,1,1
buggy_2566_TOD,1,1,0,0,1,0,1,1
buggy_15469_TOD,1,1,1,0,1,0,1,0
buggy_9176_TOD,0,1,0,0,0,0,1,0
buggy_8021_TOD,1,1,0,1,1,0,1,0
buggy_3740_TOD,1,1,0,1,1,0,1,0
buggy_13022_TOD,0,1,0,0,1,0,1,0
buggy_9515_TOD,1,1,0,0,0,0,1,0
buggy_2088_TOD,0,1,0,1,1,0,1,0
buggy_17042_TOD,0,1,0,0,0,0,1,0
buggy_9789_TOD,1,1,1,0,0,0,1,0
buggy_5909_TOD,1,1,1,1,1,0,1,1
buggy_7573_TOD,1,1,1,0,0,0,1,1
buggy_5932_TOD,0,0,0,0,0,0,1,0
buggy_9844_TOD,0,0,0,0,0,0,1,0
buggy_360_TOD,0,1,0,0,0,0,1,0
buggy_4755_TOD,0,1,0,0,0,0,1,0
buggy_10425_TOD,1,1,0,0,1,0,1,0
buggy_6084_TOD,1,1,0,0,0,0,1,0
buggy_10672_TOD,1,1,0,0,0,0,1,0
buggy_7305_TOD,0,1,0,0,0,0,1,0
buggy_18970_TOD,0,1,1,0,0,1,1,1
buggy_13646_TOD,0,1,0,0,0,0,1,0
buggy_309_TOD,1,0,0,0,1,0,1,0
buggy_5734_TOD,0,1,1,0,1,0,1,1
buggy_17262_TOD,0,1,0,0,0,0,1,0
buggy_2460_TOD,1,0,1,1,1,0,1,1
buggy_13777_TOD,0,1,0,0,0,0,1,0
buggy_3450_TOD,0,0,0,0,0,0,1,0
buggy_15770_TOD,0,1,0,0,1,0,1,1
buggy_19609_TOD,1,0,1,0,0,0,1,0
buggy_2784_TOD,0,0,1,0,0,0,1,0
buggy_5441_TOD,0,1,0,0,0,0,1,0
buggy_8239_TOD,0,1,0,0,0,0,1,0
buggy_11099_TOD,1,1,1,1,0,0,1,0
buggy_2093_TOD,0,1,1,0,0,0,1,0
buggy_22245_TOD,0,1,0,0,0,0,1,0
buggy_10155_TOD,1,1,0,1,0,0,1,0
buggy_1488_TOD,1,1,0,0,0,0,1,0
buggy_3022_TOD,1,1,0,0,0,0,1,0
buggy_8378_TOD,1,1,0,0,0,0,1,1
buggy_13678_TOD,0,1,1,0,0,0,1,0
buggy_2576_TOD,0,0,0,0,0,0,1,0
buggy_8644_TOD,1,1,1,0,0,0,1,0
buggy_3445_TOD,1,1,0,1,0,0,1,0
buggy_4372_TOD,0,1,0,0,0,0,1,0
buggy_10380_TOD,1,1,1,0,1,0,1,1
buggy_12272_TOD,0,1,0,0,0,0,1,0
buggy_10609_TOD,1,1,1,0,0,0,1,0
buggy_16129_TOD,0,1,0,0,0,0,1,0
buggy_18908_TOD,0,1,0,0,0,0,1,0
buggy_3608_TOD,1,1,0,0,1,0,1,0
buggy_18779_TOD,0,1,1,0,0,0,1,1
buggy_11341_TOD,0,1,0,0,0,0,1,0
buggy_7711_TOD,1,1,0,0,1,0,1,1
buggy_2344_TOD,0,1,0,0,0,0,1,0
buggy_16029_TOD,1,0,0,0,0,0,1,0
buggy_3842_TOD,1,1,0,0,0,1,1,0
buggy_4382_TOD,1,1,0,0,1,0,1,0
buggy_12_TOD,0,0,0,0,1,0,1,0
buggy_5507_TOD,0,1,1,1,1,0,1,0
buggy_4929_TOD,0,1,1,1,1,0,1,0
buggy_19742_TOD,0,1,0,0,0,0,1,0
buggy_13936_TOD,0,0,0,0,0,0,1,0
buggy_663_TOD,0,1,0,0,0,0,1,0
buggy_15325_TOD,0,1,0,1,0,0,1,0
buggy_16615_TOD,1,1,0,0,0,0,1,0
buggy_16113_TOD,0,0,0,0,0,0,1,1
buggy_13779_TOD,1,1,0,0,0,0,1,0
buggy_2950_TOD,1,1,1,1,1,0,1,1
buggy_11110_TOD,0,0,0,0,0,0,1,0
buggy_284_TOD,0,0,0,0,0,0,1,0
buggy_3474_TOD,1,1,1,1,1,0,1,1
buggy_19492_TOD,0,1,1,0,0,0,1,1
buggy_19939_TOD,1,1,1,0,0,0,1,0
buggy_12126_TOD,1,1,0,1,0,0,1,0
buggy_4771_TOD,0,0,1,0,0,1,1,0
buggy_6466_TOD,0,1,0,0,0,0,1,0
buggy_4763_TOD,1,1,0,0,1,0,1,0
buggy_21734_TOD,1,1,1,1,1,0,1,0
buggy_7167_TOD,0,1,0,0,0,0,1,0
buggy_2857_TOD,0,1,1,0,0,0,1,1
buggy_7366_TOD,1,1,1,0,0,0,1,1
buggy_6847_TOD,0,1,1,0,0,0,1,0
buggy_2957_TOD,0,1,0,0,1,0,1,0
buggy_18824_TOD,1,1,0,1,1,0,1,0
buggy_16550_TOD,1,1,0,1,0,0,1,0
buggy_16136_TOD,1,0,0,0,0,0,1,0
buggy_18818_TOD,0,0,0,0,0,0,1,0
buggy_736_TOD,1,0,1,1,1,0,1,1
buggy_10905_TOD,1,1,0,0,1,0,1,1
buggy_7865_TOD,1,1,0,0,1,0,1,1
buggy_4515_TOD,0,0,0,0,0,0,1,0
buggy_1772_TOD,1,1,1,0,1,0,1,1
buggy_19648_TOD,1,0,1,0,1,0,1,1
buggy_9203_TOD,1,1,1,0,0,0,1,0
buggy_404_TOD,0,1,0,0,1,0,1,1
buggy_18954_TOD,1,1,0,0,1,0,1,0
buggy_9874_TOD,0,1,0,0,0,0,1,0
buggy_18639_TOD,1,1,0,1,1,0,1,1
buggy_6582_TOD,1,1,1,1,1,0,1,0
buggy_1648_TOD,0,0,0,0,0,0,1,0
buggy_4914_TOD,1,1,0,0,0,0,1,0
buggy_16518_TOD,1,1,0,0,0,0,1,1
buggy_19313_TOD,0,1,0,0,0,0,1,0
buggy_9994_TOD,0,0,0,0,0,0,1,0
buggy_15841_TOD,1,1,0,0,0,0,1,0
buggy_410_TOD,0,1,0,0,1,0,1,0
buggy_18950_TOD,1,1,0,0,0,0,1,0
buggy_5481_TOD,1,1,0,0,0,0,1,1
buggy_3260_TOD,1,1,1,0,1,1,1,1
buggy_12551_TOD,0,1,1,0,0,0,1,0
buggy_3399_TOD,1,1,1,1,1,0,1,1
buggy_10942_TOD,0,1,0,0,0,0,1,0
buggy_10755_TOD,0,1,0,0,0,0,1,0
buggy_20624_TOD,1,1,1,0,0,0,1,1
buggy_9168_TOD,1,1,0,1,1,0,1,1
buggy_7249_TOD,0,1,0,0,0,0,1,0
buggy_14915_TOD,1,1,1,1,0,0,1,1
buggy_7795_TOD,1,1,1,1,1,0,1,1
buggy_774_TOD,1,1,0,1,0,0,1,0
buggy_20698_TOD,0,1,1,0,0,0,1,0
buggy_16162_TOD,1,1,0,0,1,0,1,0
buggy_13973_TOD,0,1,1,0,0,0,1,0
buggy_5367_TOD,0,1,0,0,0,0,1,1
buggy_11101_TOD,0,1,1,0,0,0,1,0
buggy_16901_TOD,0,0,1,1,1,0,1,1
buggy_3411_TOD,1,1,0,0,1,0,1,0
buggy_1231_TOD,0,0,0,0,0,0,1,0
buggy_19913_TOD,1,1,0,0,0,0,1,0
buggy_21844_TOD,0,0,0,0,0,0,1,0
buggy_4596_TOD,0,1,0,0,0,0,1,0
buggy_18800_TOD,0,1,0,0,0,0,1,0
buggy_14277_TOD,0,0,0,0,0,0,1,0
buggy_271_TOD,1,1,0,0,0,0,1,0
buggy_2356_TOD,0,1,0,0,0,0,1,0
buggy_10513_TOD,0,1,1,0,0,0,1,0
buggy_3535_TOD,1,1,0,0,0,0,1,1
buggy_2564_TOD,0,1,0,0,0,0,1,0
buggy_17793_TOD,0,1,1,1,0,0,1,0
buggy_11424_TOD,1,1,0,1,0,0,1,0
buggy_6114_TOD,0,0,0,0,0,0,1,0
buggy_787_TOD,1,1,0,0,1,0,1,0
buggy_15061_TOD,1,1,1,1,1,0,1,1
buggy_15_TOD,0,1,0,0,0,0,1,0
buggy_17385_TOD,1,0,0,0,0,0,1,0
buggy_311_TOD,0,1,0,0,0,0,1,0
buggy_331_TOD,1,1,0,0,1,0,1,0
buggy_1364_TOD,0,1,0,0,0,0,1,0
buggy_15394_TOD,0,1,0,0,0,1,1,1
buggy_10194_TOD,0,1,0,0,0,0,1,0
buggy_12067_TOD,1,0,1,0,0,0,1,0
buggy_10482_TOD,0,1,1,0,1,0,1,1
buggy_17030_TOD,0,0,0,0,0,0,1,0
buggy_5496_TOD,0,1,0,0,0,0,1,0
buggy_20670_TOD,1,1,0,0,1,0,1,0
buggy_10715_TOD,1,0,0,0,0,0,1,1
buggy_506_TOD,1,1,0,0,1,1,1,0
buggy_6989_TOD,1,1,0,0,1,1,1,1
buggy_17875_TOD,0,1,0,0,0,0,1,0
buggy_2422_TOD,0,1,1,0,0,0,1,0
buggy_2821_TOD,0,1,1,0,0,0,1,0
buggy_3610_TOD,0,1,0,0,1,0,1,0
buggy_19935_TOD,1,1,1,1,1,1,1,0
buggy_9996_TOD,0,0,0,0,0,0,1,0
buggy_6425_TOD,0,1,0,0,0,0,1,0
buggy_3556_TOD,1,1,0,1,1,0,1,1
buggy_2716_TOD,0,1,0,0,0,0,1,0
buggy_2051_TOD,0,1,0,0,0,0,1,0
buggy_7259_TOD,1,1,0,0,1,0,1,1
buggy_679_TOD,0,0,0,0,0,0,1,0
buggy_12908_TOD,0,0,1,0,0,0,1,0
buggy_10481_TOD,0,1,1,0,0,0,1,0
buggy_4855_TOD,1,1,0,1,0,0,1,1
buggy_11178_TOD,1,0,0,0,0,1,1,0
buggy_19316_TOD,1,1,0,1,0,0,1,0
buggy_5402_TOD,0,1,0,0,0,0,1,0
buggy_4018_TOD,1,1,0,0,0,0,1,1
buggy_12222_TOD,0,1,1,0,0,0,1,0
buggy_18932_TOD,1,1,0,0,0,0,1,0
buggy_15968_TOD,0,1,0,0,0,0,1,0
buggy_5156_TOD,0,0,0,0,0,0,1,0
buggy_183_TOD,1,1,1,0,0,0,1,1
buggy_9717_TOD,0,1,0,0,0,0,1,0
buggy_3768_TOD,1,1,0,0,0,0,1,0
buggy_11173_TOD,1,0,1,0,0,0,1,0
buggy_14206_TOD,0,1,1,0,0,0,1,0
buggy_9193_TOD,1,0,0,0,0,0,1,0
buggy_4161_TOD,1,1,0,1,1,0,1,0
buggy_2701_TOD,1,1,1,0,0,0,1,0
buggy_16170_TOD,0,1,1,0,1,0,1,1
buggy_14805_TOD,1,1,1,0,0,0,1,1
buggy_19562_TOD,1,1,1,0,1,0,1,1
buggy_19201_TOD,1,1,0,0,1,0,1,1
buggy_5204_TOD,1,1,0,0,0,0,1,1
buggy_124_TOD,0,1,0,0,0,0,1,0
buggy_14920_TOD,1,0,0,0,0,0,1,0
buggy_18396_TOD,1,1,1,1,1,0,1,1
buggy_3586_TOD,1,1,1,0,1,0,1,0
buggy_1781_TOD,1,0,1,1,0,0,1,1
buggy_5171_TOD,1,1,1,0,1,0,1,1
buggy_15824_TOD,1,0,0,0,1,0,1,1
buggy_16454_TOD,0,1,1,0,0,0,1,0
buggy_19911_TOD,1,1,1,0,0,0,1,0
buggy_18656_TOD,0,0,0,0,0,0,1,1
buggy_14058_TOD,0,0,0,0,0,0,1,0
buggy_5126_TOD,1,1,0,0,1,0,1,0
buggy_5801_TOD,0,1,1,0,0,0,1,0
buggy_10983_TOD,1,0,0,0,0,0,1,1
buggy_14119_TOD,1,1,0,0,1,0,1,0
buggy_18660_TOD,1,0,0,1,0,0,1,0
buggy_17582_TOD,0,0,0,0,1,0,1,1
buggy_976_TOD,0,1,0,0,0,0,1,1
buggy_9848_TOD,0,1,1,1,1,0,1,1
buggy_9885_TOD,0,0,0,0,0,0,1,0
buggy_16460_TOD,1,1,0,0,0,0,1,1
buggy_15533_TOD,1,1,0,0,0,0,1,0
buggy_19162_TOD,0,1,0,0,1,0,1,0
buggy_11026_TOD,1,0,0,0,0,0,1,0
buggy_19495_TOD,1,1,0,0,1,0,1,1
buggy_6624_TOD,1,1,0,1,0,0,1,0
buggy_5203_TOD,1,1,1,0,1,0,1,0
buggy_2854_TOD,0,1,0,0,0,0,1,0
buggy_18068_TOD,0,1,0,0,0,0,1,0
buggy_1336_TOD,0,1,0,0,0,0,1,1
buggy_11965_TOD,0,1,0,0,0,0,1,1
buggy_1448_TOD,0,1,0,0,0,0,1,0
buggy_12311_TOD,1,1,0,0,0,0,1,1
buggy_3386_TOD,1,0,1,0,0,0,1,0
buggy_7264_TOD,1,1,0,1,0,0,1,0
buggy_1365_TOD,0,1,1,0,0,0,1,0
buggy_3525_Bad-Randomness,0,1,0,0,1,1,0,0
buggy_5166_Bad-Randomness,0,1,1,0,0,1,0,0
buggy_11956_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_19618_Bad-Randomness,0,1,0,0,1,1,0,0
buggy_3420_Bad-Randomness,1,1,0,0,0,1,0,0
buggy_6870_Bad-Randomness,1,1,1,0,1,1,0,1
buggy_9916_Bad-Randomness,1,0,0,0,0,1,1,1
buggy_15740_Bad-Randomness,1,1,1,1,0,1,0,0
buggy_4143_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_7287_Bad-Randomness,1,0,0,0,1,1,0,1
buggy_21223_Bad-Randomness,1,1,1,1,1,1,0,1
buggy_8708_Bad-Randomness,0,0,0,0,0,1,0,0
buggy_10403_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_14558_Bad-Randomness,1,1,0,0,1,1,0,0
buggy_7297_Bad-Randomness,1,1,1,0,1,1,1,0
buggy_18997_Bad-Randomness,0,0,0,0,0,1,0,0
buggy_14336_Bad-Randomness,1,1,0,1,1,1,0,1
buggy_21004_Bad-Randomness,0,0,0,0,0,1,0,0
buggy_2362_Bad-Randomness,0,0,0,0,0,1,0,0
buggy_16105_Bad-Randomness,1,1,1,0,1,1,1,0
buggy_15307_Bad-Randomness,0,1,1,0,0,1,0,0
buggy_2878_Bad-Randomness,1,1,1,0,1,1,0,0
buggy_11054_Bad-Randomness,1,1,1,1,0,1,0,1
buggy_6898_Bad-Randomness,1,0,1,0,0,1,0,0
buggy_842_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_6800_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_7334_Bad-Randomness,1,1,0,0,1,1,0,0
buggy_473_Bad-Randomness,0,1,1,0,0,1,0,0
buggy_9265_Bad-Randomness,0,1,0,0,0,1,0,1
buggy_20472_Bad-Randomness,1,1,0,1,1,1,0,0
buggy_556_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_8051_Bad-Randomness,1,1,1,0,1,1,0,0
buggy_8516_Bad-Randomness,1,1,0,0,1,1,0,1
buggy_15859_Bad-Randomness,1,1,0,0,0,1,0,0
buggy_10521_Bad-Randomness,0,1,0,0,0,1,0,1
buggy_10504_Bad-Randomness,0,0,0,0,0,1,0,0
buggy_17974_Bad-Randomness,1,1,1,1,0,1,0,1
buggy_6253_Bad-Randomness,0,0,0,0,0,1,0,0
buggy_12169_Bad-Randomness,0,0,0,0,0,1,0,0
buggy_8266_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_6404_Bad-Randomness,0,1,0,1,1,1,0,1
buggy_2002_Bad-Randomness,0,0,0,0,1,1,0,1
buggy_2029_Bad-Randomness,0,1,1,0,0,1,0,0
buggy_17774_Bad-Randomness,1,1,1,0,1,1,0,1
buggy_337_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_4114_Bad-Randomness,1,0,1,0,0,1,0,0
buggy_12963_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_948_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_7107_Bad-Randomness,1,1,0,1,1,1,1,0
buggy_5298_Bad-Randomness,0,0,1,0,0,1,0,0
buggy_3006_Bad-Randomness,1,0,1,0,1,1,0,1
buggy_17151_Bad-Randomness,1,1,1,0,1,1,1,1
buggy_10177_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_6182_Bad-Randomness,1,1,1,0,0,1,0,0
buggy_3387_Bad-Randomness,1,1,1,0,0,1,1,0
buggy_4463_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_8373_Bad-Randomness,1,1,0,0,1,1,0,1
buggy_4906_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_6663_Bad-Randomness,1,1,0,0,0,1,0,0
buggy_3847_Bad-Randomness,1,1,0,0,1,1,0,1
buggy_6063_Bad-Randomness,1,0,0,1,0,1,0,1
buggy_11184_Bad-Randomness,1,1,1,1,0,1,0,1
buggy_18214_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_10443_Bad-Randomness,1,1,0,0,1,1,0,0
buggy_3782_Bad-Randomness,1,0,0,0,1,1,1,0
buggy_19047_Bad-Randomness,0,1,0,0,0,1,0,0
buggy_21806_Bad-Randomness,1,1,0,1,1,1,0,1
buggy_2200_Bad-Randomness,0,0,0,0,0,1,0,0
buggy_11438_Bad-Randomness,0,0,0,0,0,1,0,0
